Income,Education,PhysActivity,Veggies,HvyAlcoholConsump,Fruits,User Reference
6.0,4.0,1.0,1.0,1.0,1.0,User_88105
5.0,5.0,1.0,1.0,0.0,1.0,User_88106
7.0,6.0,1.0,1.0,0.0,1.0,User_88107
8.0,5.0,1.0,1.0,0.0,0.0,User_88108
7.0,5.0,1.0,1.0,0.0,0.0,User_88109
1.0,4.0,0.0,0.0,1.0,0.0,User_88110
7.0,6.0,1.0,1.0,0.0,1.0,User_88111
2.0,5.0,1.0,1.0,0.0,0.0,User_88112
4.0,4.0,0.0,1.0,0.0,0.0,User_88113
1.0,4.0,1.0,1.0,0.0,1.0,User_88114
1.0,4.0,1.0,1.0,0.0,1.0,User_88115
8.0,6.0,1.0,1.0,0.0,1.0,User_88116
3.0,4.0,1.0,0.0,0.0,0.0,User_88117
1.0,5.0,1.0,1.0,0.0,0.0,User_88118
4.0,4.0,1.0,1.0,0.0,1.0,User_88119
7.0,4.0,1.0,1.0,1.0,1.0,User_88120
8.0,6.0,1.0,1.0,0.0,1.0,User_88121
7.0,6.0,1.0,1.0,0.0,1.0,User_88122
8.0,6.0,1.0,1.0,0.0,1.0,User_88123
6.0,4.0,1.0,1.0,0.0,1.0,User_88124
6.0,5.0,1.0,1.0,0.0,0.0,User_88125
7.0,4.0,1.0,1.0,0.0,1.0,User_88126
2.0,4.0,0.0,0.0,0.0,0.0,User_88127
1.0,5.0,0.0,1.0,0.0,1.0,User_88128
4.0,4.0,0.0,1.0,0.0,0.0,User_88129
3.0,6.0,1.0,1.0,0.0,0.0,User_88130
4.0,4.0,1.0,1.0,0.0,1.0,User_88131
6.0,6.0,1.0,1.0,0.0,1.0,User_88132
2.0,4.0,1.0,1.0,0.0,1.0,User_88133
7.0,6.0,1.0,0.0,0.0,1.0,User_88134
8.0,6.0,1.0,1.0,0.0,1.0,User_88135
7.0,6.0,1.0,0.0,1.0,0.0,User_88136
8.0,6.0,0.0,1.0,0.0,1.0,User_88137
8.0,5.0,1.0,1.0,0.0,1.0,User_88138
8.0,4.0,1.0,1.0,0.0,1.0,User_88139
6.0,6.0,1.0,1.0,0.0,1.0,User_88140
7.0,6.0,1.0,0.0,0.0,0.0,User_88141
6.0,4.0,1.0,1.0,0.0,1.0,User_88142
8.0,6.0,1.0,1.0,0.0,1.0,User_88143
8.0,6.0,1.0,1.0,0.0,0.0,User_88144
5.0,4.0,1.0,0.0,0.0,0.0,User_88145
5.0,6.0,1.0,1.0,0.0,1.0,User_88146
7.0,5.0,1.0,0.0,0.0,1.0,User_88147
8.0,5.0,0.0,0.0,0.0,1.0,User_88148
7.0,6.0,1.0,1.0,0.0,1.0,User_88149
8.0,6.0,1.0,1.0,0.0,1.0,User_88150
6.0,6.0,1.0,1.0,0.0,0.0,User_88151
7.0,6.0,1.0,1.0,0.0,1.0,User_88152
2.0,5.0,1.0,0.0,0.0,0.0,User_88153
8.0,6.0,1.0,1.0,0.0,1.0,User_88154
5.0,4.0,1.0,0.0,0.0,0.0,User_88155
5.0,4.0,1.0,1.0,0.0,1.0,User_88156
2.0,6.0,0.0,1.0,0.0,0.0,User_88157
4.0,5.0,1.0,1.0,0.0,1.0,User_88158
8.0,4.0,0.0,1.0,0.0,0.0,User_88159
2.0,5.0,1.0,1.0,0.0,1.0,User_88160
7.0,5.0,1.0,1.0,0.0,1.0,User_88161
6.0,6.0,1.0,1.0,0.0,1.0,User_88162
8.0,6.0,1.0,1.0,0.0,1.0,User_88163
7.0,5.0,1.0,1.0,0.0,1.0,User_88164
5.0,4.0,1.0,1.0,1.0,1.0,User_88165
8.0,4.0,1.0,0.0,0.0,0.0,User_88166
5.0,5.0,0.0,1.0,0.0,1.0,User_88167
5.0,5.0,1.0,1.0,0.0,1.0,User_88168
7.0,4.0,1.0,1.0,0.0,1.0,User_88169
8.0,5.0,1.0,1.0,0.0,1.0,User_88170
7.0,6.0,1.0,1.0,0.0,1.0,User_88171
8.0,6.0,1.0,1.0,0.0,1.0,User_88172
7.0,5.0,1.0,1.0,0.0,1.0,User_88173
3.0,4.0,0.0,0.0,0.0,0.0,User_88174
7.0,5.0,1.0,1.0,0.0,1.0,User_88175
8.0,6.0,0.0,1.0,0.0,1.0,User_88176
5.0,3.0,1.0,1.0,1.0,1.0,User_88177
3.0,5.0,0.0,1.0,1.0,0.0,User_88178
4.0,4.0,1.0,1.0,0.0,1.0,User_88179
5.0,6.0,1.0,1.0,0.0,1.0,User_88180
4.0,4.0,0.0,1.0,0.0,1.0,User_88181
1.0,4.0,0.0,1.0,0.0,1.0,User_88182
4.0,6.0,1.0,1.0,0.0,1.0,User_88183
1.0,3.0,1.0,1.0,0.0,0.0,User_88184
7.0,6.0,1.0,1.0,0.0,1.0,User_88185
3.0,4.0,1.0,1.0,0.0,0.0,User_88186
4.0,4.0,0.0,1.0,0.0,1.0,User_88187
1.0,5.0,1.0,1.0,0.0,0.0,User_88188
4.0,6.0,1.0,1.0,0.0,1.0,User_88189
4.0,4.0,0.0,1.0,0.0,1.0,User_88190
6.0,5.0,1.0,0.0,0.0,1.0,User_88191
8.0,6.0,1.0,1.0,0.0,1.0,User_88192
6.0,5.0,1.0,1.0,0.0,0.0,User_88193
6.0,6.0,1.0,1.0,0.0,1.0,User_88194
3.0,5.0,1.0,1.0,0.0,1.0,User_88195
8.0,6.0,1.0,1.0,1.0,1.0,User_88196
8.0,6.0,1.0,0.0,0.0,0.0,User_88197
8.0,4.0,1.0,1.0,0.0,1.0,User_88198
7.0,4.0,1.0,1.0,0.0,1.0,User_88199
8.0,6.0,1.0,1.0,0.0,1.0,User_88200
2.0,6.0,1.0,1.0,0.0,1.0,User_88201
7.0,5.0,1.0,1.0,0.0,1.0,User_88202
5.0,5.0,1.0,1.0,0.0,0.0,User_88203
7.0,6.0,1.0,1.0,0.0,0.0,User_88204
6.0,6.0,1.0,1.0,0.0,1.0,User_88205
8.0,6.0,1.0,1.0,0.0,1.0,User_88206
7.0,5.0,1.0,0.0,0.0,0.0,User_88207
7.0,4.0,0.0,1.0,0.0,0.0,User_88208
7.0,4.0,1.0,1.0,1.0,1.0,User_88209
4.0,4.0,1.0,1.0,0.0,1.0,User_88210
3.0,6.0,0.0,1.0,0.0,1.0,User_88211
7.0,6.0,1.0,1.0,0.0,1.0,User_88212
6.0,6.0,1.0,1.0,0.0,1.0,User_88213
7.0,6.0,1.0,1.0,0.0,1.0,User_88214
8.0,6.0,1.0,1.0,0.0,1.0,User_88215
8.0,6.0,1.0,1.0,0.0,1.0,User_88216
7.0,6.0,1.0,1.0,0.0,1.0,User_88217
8.0,6.0,1.0,1.0,0.0,1.0,User_88218
8.0,4.0,1.0,1.0,0.0,1.0,User_88219
7.0,5.0,1.0,1.0,0.0,1.0,User_88220
7.0,6.0,1.0,1.0,0.0,1.0,User_88221
3.0,5.0,0.0,1.0,0.0,1.0,User_88222
1.0,5.0,1.0,1.0,0.0,0.0,User_88223
6.0,5.0,1.0,1.0,0.0,1.0,User_88224
7.0,4.0,0.0,1.0,0.0,0.0,User_88225
7.0,5.0,1.0,1.0,0.0,0.0,User_88226
6.0,4.0,1.0,1.0,0.0,1.0,User_88227
8.0,4.0,0.0,1.0,0.0,1.0,User_88228
3.0,6.0,1.0,1.0,1.0,1.0,User_88229
8.0,2.0,1.0,1.0,0.0,1.0,User_88230
3.0,4.0,1.0,1.0,0.0,1.0,User_88231
7.0,4.0,1.0,1.0,0.0,1.0,User_88232
8.0,4.0,1.0,0.0,0.0,0.0,User_88233
4.0,4.0,1.0,0.0,0.0,0.0,User_88234
6.0,6.0,1.0,1.0,0.0,1.0,User_88235
5.0,5.0,0.0,1.0,0.0,0.0,User_88236
7.0,6.0,1.0,1.0,0.0,1.0,User_88237
3.0,4.0,0.0,1.0,0.0,1.0,User_88238
8.0,4.0,1.0,1.0,0.0,0.0,User_88239
8.0,6.0,1.0,1.0,0.0,1.0,User_88240
8.0,5.0,1.0,1.0,0.0,1.0,User_88241
7.0,6.0,1.0,1.0,0.0,1.0,User_88242
3.0,5.0,0.0,1.0,0.0,0.0,User_88243
6.0,5.0,1.0,1.0,0.0,1.0,User_88244
6.0,5.0,1.0,1.0,0.0,1.0,User_88245
3.0,4.0,1.0,1.0,0.0,1.0,User_88246
2.0,4.0,1.0,1.0,0.0,1.0,User_88247
4.0,4.0,0.0,1.0,0.0,1.0,User_88248
6.0,6.0,1.0,1.0,0.0,1.0,User_88249
5.0,3.0,0.0,0.0,0.0,1.0,User_88250
6.0,3.0,0.0,1.0,0.0,0.0,User_88251
7.0,4.0,1.0,1.0,0.0,1.0,User_88252
8.0,5.0,1.0,1.0,0.0,1.0,User_88253
7.0,3.0,1.0,1.0,0.0,1.0,User_88254
8.0,6.0,1.0,1.0,0.0,1.0,User_88255
6.0,4.0,1.0,1.0,0.0,1.0,User_88256
8.0,6.0,1.0,1.0,0.0,1.0,User_88257
6.0,5.0,1.0,1.0,0.0,0.0,User_88258
7.0,6.0,1.0,0.0,0.0,0.0,User_88259
8.0,6.0,1.0,1.0,1.0,1.0,User_88260
8.0,6.0,1.0,1.0,1.0,1.0,User_88261
1.0,6.0,1.0,0.0,0.0,0.0,User_88262
5.0,6.0,1.0,1.0,0.0,1.0,User_88263
7.0,6.0,1.0,1.0,0.0,1.0,User_88264
5.0,4.0,1.0,1.0,0.0,1.0,User_88265
6.0,5.0,1.0,1.0,0.0,1.0,User_88266
8.0,5.0,1.0,1.0,0.0,0.0,User_88267
6.0,4.0,1.0,1.0,0.0,1.0,User_88268
8.0,6.0,0.0,1.0,0.0,1.0,User_88269
5.0,6.0,1.0,1.0,1.0,1.0,User_88270
7.0,4.0,1.0,1.0,0.0,1.0,User_88271
8.0,4.0,0.0,1.0,0.0,0.0,User_88272
7.0,6.0,1.0,1.0,0.0,1.0,User_88273
8.0,6.0,1.0,1.0,0.0,1.0,User_88274
6.0,4.0,1.0,1.0,1.0,1.0,User_88275
8.0,6.0,1.0,1.0,0.0,1.0,User_88276
7.0,6.0,1.0,1.0,0.0,1.0,User_88277
4.0,5.0,1.0,1.0,0.0,1.0,User_88278
4.0,5.0,0.0,0.0,0.0,1.0,User_88279
7.0,6.0,1.0,1.0,0.0,1.0,User_88280
5.0,4.0,0.0,1.0,0.0,0.0,User_88281
8.0,6.0,1.0,1.0,0.0,1.0,User_88282
6.0,4.0,1.0,0.0,0.0,1.0,User_88283
5.0,4.0,1.0,1.0,0.0,0.0,User_88284
6.0,6.0,1.0,1.0,1.0,1.0,User_88285
8.0,6.0,1.0,1.0,1.0,1.0,User_88286
5.0,6.0,1.0,1.0,0.0,1.0,User_88287
4.0,6.0,1.0,1.0,0.0,1.0,User_88288
5.0,4.0,1.0,0.0,0.0,1.0,User_88289
7.0,6.0,1.0,1.0,1.0,1.0,User_88290
8.0,4.0,1.0,1.0,0.0,1.0,User_88291
8.0,6.0,1.0,1.0,1.0,0.0,User_88292
6.0,4.0,1.0,0.0,0.0,0.0,User_88293
8.0,6.0,1.0,0.0,0.0,1.0,User_88294
1.0,4.0,0.0,0.0,0.0,1.0,User_88295
8.0,6.0,1.0,1.0,0.0,1.0,User_88296
2.0,6.0,1.0,1.0,0.0,0.0,User_88297
7.0,5.0,1.0,1.0,0.0,1.0,User_88298
6.0,5.0,0.0,1.0,0.0,1.0,User_88299
8.0,6.0,1.0,1.0,0.0,1.0,User_88300
8.0,6.0,1.0,1.0,0.0,0.0,User_88301
5.0,6.0,1.0,0.0,0.0,0.0,User_88302
8.0,6.0,1.0,1.0,0.0,1.0,User_88303
4.0,6.0,1.0,1.0,0.0,0.0,User_88304
8.0,4.0,0.0,1.0,0.0,1.0,User_88305
3.0,4.0,1.0,1.0,0.0,0.0,User_88306
3.0,4.0,1.0,0.0,0.0,0.0,User_88307
6.0,5.0,0.0,1.0,0.0,1.0,User_88308
1.0,4.0,1.0,1.0,0.0,0.0,User_88309
7.0,4.0,1.0,0.0,0.0,1.0,User_88310
8.0,6.0,1.0,1.0,0.0,1.0,User_88311
7.0,6.0,1.0,1.0,1.0,0.0,User_88312
8.0,4.0,0.0,0.0,0.0,0.0,User_88313
8.0,6.0,1.0,1.0,1.0,1.0,User_88314
7.0,4.0,0.0,1.0,0.0,1.0,User_88315
8.0,4.0,1.0,0.0,0.0,0.0,User_88316
5.0,4.0,1.0,1.0,0.0,1.0,User_88317
6.0,5.0,0.0,1.0,0.0,1.0,User_88318
4.0,2.0,1.0,1.0,0.0,1.0,User_88319
7.0,4.0,0.0,0.0,0.0,0.0,User_88320
2.0,4.0,1.0,1.0,0.0,0.0,User_88321
1.0,5.0,1.0,1.0,0.0,1.0,User_88322
5.0,2.0,0.0,1.0,0.0,0.0,User_88323
7.0,6.0,1.0,1.0,0.0,1.0,User_88324
4.0,4.0,1.0,1.0,0.0,1.0,User_88325
6.0,6.0,1.0,1.0,0.0,1.0,User_88326
5.0,6.0,1.0,0.0,0.0,1.0,User_88327
6.0,6.0,1.0,1.0,0.0,1.0,User_88328
8.0,6.0,1.0,1.0,0.0,1.0,User_88329
7.0,6.0,1.0,1.0,0.0,1.0,User_88330
8.0,6.0,1.0,1.0,1.0,0.0,User_88331
7.0,5.0,1.0,1.0,0.0,1.0,User_88332
8.0,6.0,1.0,1.0,0.0,1.0,User_88333
7.0,5.0,1.0,1.0,0.0,1.0,User_88334
6.0,5.0,1.0,1.0,0.0,1.0,User_88335
8.0,4.0,1.0,1.0,0.0,1.0,User_88336
5.0,4.0,1.0,1.0,0.0,1.0,User_88337
8.0,6.0,1.0,1.0,0.0,1.0,User_88338
7.0,5.0,1.0,1.0,1.0,1.0,User_88339
8.0,6.0,1.0,1.0,0.0,1.0,User_88340
2.0,5.0,1.0,1.0,0.0,0.0,User_88341
5.0,5.0,0.0,1.0,0.0,1.0,User_88342
7.0,6.0,1.0,1.0,0.0,1.0,User_88343
6.0,5.0,1.0,0.0,0.0,0.0,User_88344
3.0,6.0,1.0,1.0,0.0,0.0,User_88345
8.0,5.0,1.0,1.0,1.0,1.0,User_88346
8.0,5.0,1.0,1.0,0.0,1.0,User_88347
6.0,6.0,1.0,1.0,0.0,0.0,User_88348
6.0,4.0,1.0,1.0,0.0,1.0,User_88349
4.0,5.0,1.0,1.0,0.0,1.0,User_88350
8.0,6.0,1.0,1.0,0.0,1.0,User_88351
6.0,5.0,1.0,1.0,1.0,1.0,User_88352
7.0,6.0,1.0,1.0,0.0,1.0,User_88353
6.0,4.0,1.0,1.0,0.0,1.0,User_88354
8.0,4.0,1.0,1.0,0.0,1.0,User_88355
8.0,6.0,0.0,0.0,0.0,1.0,User_88356
6.0,6.0,1.0,1.0,0.0,1.0,User_88357
1.0,4.0,1.0,1.0,0.0,0.0,User_88358
5.0,4.0,1.0,1.0,0.0,1.0,User_88359
7.0,6.0,1.0,1.0,0.0,1.0,User_88360
2.0,4.0,1.0,1.0,0.0,1.0,User_88361
8.0,6.0,1.0,1.0,1.0,0.0,User_88362
8.0,6.0,1.0,1.0,0.0,1.0,User_88363
3.0,3.0,1.0,1.0,0.0,1.0,User_88364
3.0,4.0,1.0,1.0,0.0,1.0,User_88365
8.0,6.0,1.0,0.0,0.0,0.0,User_88366
6.0,5.0,1.0,1.0,0.0,1.0,User_88367
7.0,6.0,1.0,1.0,0.0,1.0,User_88368
8.0,5.0,1.0,1.0,0.0,1.0,User_88369
5.0,5.0,1.0,0.0,0.0,1.0,User_88370
8.0,6.0,1.0,1.0,0.0,1.0,User_88371
2.0,4.0,1.0,0.0,0.0,1.0,User_88372
6.0,4.0,1.0,1.0,0.0,1.0,User_88373
2.0,6.0,1.0,1.0,0.0,1.0,User_88374
8.0,5.0,1.0,1.0,0.0,1.0,User_88375
8.0,6.0,1.0,1.0,0.0,1.0,User_88376
8.0,5.0,1.0,1.0,0.0,1.0,User_88377
8.0,6.0,1.0,1.0,0.0,1.0,User_88378
1.0,6.0,1.0,1.0,0.0,1.0,User_88379
5.0,6.0,1.0,1.0,0.0,1.0,User_88380
6.0,6.0,1.0,1.0,0.0,1.0,User_88381
7.0,6.0,0.0,1.0,1.0,1.0,User_88382
2.0,4.0,0.0,1.0,0.0,0.0,User_88383
8.0,4.0,0.0,1.0,0.0,0.0,User_88384
5.0,6.0,1.0,1.0,0.0,1.0,User_88385
3.0,5.0,0.0,1.0,0.0,1.0,User_88386
3.0,4.0,0.0,1.0,0.0,1.0,User_88387
8.0,6.0,1.0,1.0,0.0,1.0,User_88388
3.0,5.0,1.0,0.0,0.0,0.0,User_88389
8.0,5.0,1.0,1.0,0.0,0.0,User_88390
3.0,6.0,1.0,1.0,1.0,1.0,User_88391
6.0,5.0,0.0,1.0,0.0,1.0,User_88392
6.0,6.0,1.0,1.0,0.0,0.0,User_88393
4.0,6.0,1.0,1.0,0.0,1.0,User_88394
8.0,6.0,1.0,1.0,0.0,1.0,User_88395
7.0,6.0,1.0,1.0,0.0,1.0,User_88396
6.0,6.0,1.0,1.0,0.0,1.0,User_88397
8.0,6.0,1.0,1.0,0.0,1.0,User_88398
7.0,6.0,1.0,1.0,1.0,1.0,User_88399
7.0,5.0,0.0,1.0,0.0,0.0,User_88400
8.0,6.0,1.0,1.0,1.0,1.0,User_88401
3.0,4.0,1.0,1.0,0.0,1.0,User_88402
4.0,3.0,1.0,1.0,0.0,0.0,User_88403
8.0,6.0,1.0,1.0,0.0,1.0,User_88404
6.0,5.0,1.0,1.0,0.0,1.0,User_88405
8.0,6.0,1.0,1.0,0.0,1.0,User_88406
6.0,4.0,1.0,1.0,1.0,1.0,User_88407
1.0,4.0,1.0,0.0,0.0,1.0,User_88408
7.0,6.0,1.0,1.0,0.0,1.0,User_88409
6.0,4.0,1.0,0.0,0.0,0.0,User_88410
3.0,6.0,0.0,0.0,0.0,0.0,User_88411
3.0,4.0,0.0,0.0,0.0,1.0,User_88412
5.0,4.0,0.0,1.0,0.0,0.0,User_88413
7.0,5.0,1.0,1.0,0.0,1.0,User_88414
8.0,6.0,1.0,1.0,0.0,0.0,User_88415
3.0,5.0,1.0,0.0,0.0,0.0,User_88416
8.0,6.0,1.0,1.0,0.0,1.0,User_88417
1.0,6.0,1.0,1.0,0.0,1.0,User_88418
3.0,4.0,0.0,0.0,1.0,0.0,User_88419
8.0,6.0,1.0,1.0,0.0,1.0,User_88420
7.0,5.0,1.0,1.0,0.0,1.0,User_88421
6.0,6.0,1.0,1.0,0.0,1.0,User_88422
8.0,6.0,1.0,1.0,0.0,1.0,User_88423
8.0,5.0,1.0,1.0,0.0,1.0,User_88424
8.0,4.0,1.0,1.0,0.0,0.0,User_88425
5.0,6.0,1.0,1.0,1.0,1.0,User_88426
3.0,6.0,1.0,1.0,0.0,1.0,User_88427
7.0,5.0,1.0,1.0,0.0,1.0,User_88428
8.0,6.0,1.0,1.0,0.0,1.0,User_88429
3.0,4.0,1.0,1.0,0.0,0.0,User_88430
4.0,4.0,1.0,0.0,0.0,1.0,User_88431
2.0,6.0,1.0,1.0,0.0,1.0,User_88432
8.0,6.0,1.0,1.0,0.0,1.0,User_88433
5.0,5.0,1.0,1.0,0.0,0.0,User_88434
3.0,4.0,1.0,1.0,0.0,0.0,User_88435
6.0,5.0,1.0,0.0,0.0,1.0,User_88436
8.0,6.0,1.0,1.0,0.0,1.0,User_88437
7.0,6.0,0.0,1.0,1.0,1.0,User_88438
7.0,6.0,1.0,1.0,0.0,0.0,User_88439
5.0,6.0,1.0,1.0,0.0,1.0,User_88440
2.0,4.0,1.0,0.0,0.0,1.0,User_88441
8.0,6.0,1.0,1.0,0.0,1.0,User_88442
7.0,5.0,1.0,1.0,1.0,1.0,User_88443
5.0,4.0,1.0,1.0,0.0,1.0,User_88444
6.0,5.0,0.0,1.0,0.0,1.0,User_88445
7.0,6.0,1.0,1.0,0.0,1.0,User_88446
7.0,6.0,1.0,1.0,0.0,0.0,User_88447
4.0,6.0,0.0,1.0,0.0,1.0,User_88448
2.0,4.0,0.0,1.0,0.0,0.0,User_88449
8.0,6.0,1.0,1.0,0.0,1.0,User_88450
8.0,6.0,1.0,1.0,1.0,1.0,User_88451
4.0,6.0,1.0,0.0,0.0,1.0,User_88452
8.0,6.0,1.0,1.0,0.0,1.0,User_88453
8.0,4.0,1.0,1.0,0.0,0.0,User_88454
7.0,5.0,1.0,0.0,0.0,1.0,User_88455
8.0,6.0,1.0,0.0,0.0,1.0,User_88456
8.0,6.0,1.0,1.0,1.0,0.0,User_88457
8.0,5.0,1.0,1.0,0.0,0.0,User_88458
5.0,6.0,0.0,0.0,0.0,1.0,User_88459
8.0,6.0,0.0,1.0,0.0,1.0,User_88460
5.0,5.0,1.0,1.0,0.0,1.0,User_88461
6.0,6.0,1.0,1.0,0.0,0.0,User_88462
8.0,6.0,1.0,1.0,0.0,1.0,User_88463
8.0,6.0,1.0,1.0,0.0,0.0,User_88464
7.0,6.0,1.0,1.0,0.0,1.0,User_88465
6.0,5.0,1.0,1.0,0.0,1.0,User_88466
5.0,5.0,0.0,0.0,0.0,1.0,User_88467
5.0,6.0,1.0,1.0,0.0,1.0,User_88468
7.0,6.0,1.0,1.0,0.0,1.0,User_88469
4.0,4.0,1.0,1.0,0.0,0.0,User_88470
5.0,6.0,1.0,1.0,0.0,1.0,User_88471
8.0,6.0,0.0,1.0,0.0,1.0,User_88472
7.0,6.0,1.0,1.0,0.0,1.0,User_88473
6.0,5.0,0.0,0.0,0.0,0.0,User_88474
5.0,6.0,1.0,1.0,0.0,1.0,User_88475
2.0,5.0,0.0,1.0,0.0,0.0,User_88476
7.0,6.0,1.0,1.0,0.0,1.0,User_88477
8.0,6.0,1.0,1.0,0.0,1.0,User_88478
2.0,4.0,0.0,0.0,0.0,1.0,User_88479
3.0,4.0,1.0,0.0,0.0,1.0,User_88480
4.0,4.0,0.0,0.0,0.0,1.0,User_88481
6.0,5.0,1.0,1.0,1.0,1.0,User_88482
2.0,6.0,0.0,1.0,0.0,0.0,User_88483
8.0,6.0,1.0,1.0,0.0,0.0,User_88484
7.0,5.0,1.0,0.0,0.0,0.0,User_88485
6.0,5.0,1.0,1.0,0.0,0.0,User_88486
8.0,6.0,1.0,1.0,0.0,1.0,User_88487
5.0,5.0,1.0,1.0,0.0,1.0,User_88488
8.0,4.0,1.0,1.0,0.0,0.0,User_88489
8.0,5.0,1.0,0.0,1.0,1.0,User_88490
5.0,6.0,1.0,1.0,0.0,1.0,User_88491
7.0,4.0,0.0,1.0,0.0,1.0,User_88492
2.0,4.0,1.0,1.0,0.0,0.0,User_88493
8.0,6.0,1.0,1.0,0.0,1.0,User_88494
8.0,5.0,1.0,1.0,1.0,0.0,User_88495
8.0,6.0,1.0,1.0,1.0,0.0,User_88496
5.0,6.0,1.0,0.0,1.0,1.0,User_88497
6.0,4.0,1.0,1.0,0.0,1.0,User_88498
5.0,6.0,1.0,1.0,0.0,1.0,User_88499
7.0,6.0,1.0,0.0,0.0,1.0,User_88500
3.0,5.0,1.0,1.0,0.0,1.0,User_88501
8.0,6.0,1.0,1.0,1.0,0.0,User_88502
8.0,5.0,1.0,1.0,0.0,1.0,User_88503
8.0,6.0,1.0,1.0,0.0,0.0,User_88504
4.0,6.0,1.0,1.0,0.0,1.0,User_88505
6.0,6.0,1.0,1.0,0.0,1.0,User_88506
7.0,4.0,1.0,1.0,0.0,1.0,User_88507
7.0,5.0,1.0,1.0,0.0,1.0,User_88508
8.0,6.0,1.0,1.0,0.0,1.0,User_88509
8.0,6.0,1.0,1.0,0.0,1.0,User_88510
7.0,6.0,1.0,1.0,0.0,1.0,User_88511
8.0,6.0,1.0,0.0,0.0,0.0,User_88512
8.0,6.0,1.0,1.0,0.0,1.0,User_88513
7.0,6.0,1.0,1.0,0.0,1.0,User_88514
8.0,6.0,1.0,1.0,1.0,1.0,User_88515
8.0,5.0,1.0,1.0,0.0,1.0,User_88516
2.0,3.0,0.0,1.0,0.0,1.0,User_88517
4.0,6.0,1.0,1.0,0.0,0.0,User_88518
5.0,6.0,1.0,1.0,0.0,1.0,User_88519
3.0,4.0,1.0,1.0,0.0,0.0,User_88520
8.0,6.0,1.0,1.0,0.0,0.0,User_88521
7.0,5.0,1.0,0.0,0.0,1.0,User_88522
5.0,6.0,0.0,1.0,0.0,1.0,User_88523
8.0,6.0,1.0,1.0,0.0,1.0,User_88524
7.0,6.0,0.0,1.0,1.0,0.0,User_88525
6.0,5.0,1.0,1.0,0.0,1.0,User_88526
6.0,6.0,1.0,1.0,0.0,1.0,User_88527
6.0,4.0,1.0,1.0,0.0,1.0,User_88528
8.0,6.0,1.0,1.0,0.0,1.0,User_88529
8.0,6.0,1.0,1.0,0.0,1.0,User_88530
5.0,6.0,1.0,0.0,0.0,1.0,User_88531
3.0,6.0,1.0,0.0,0.0,0.0,User_88532
5.0,4.0,1.0,1.0,0.0,1.0,User_88533
5.0,6.0,1.0,1.0,0.0,1.0,User_88534
1.0,5.0,1.0,0.0,0.0,1.0,User_88535
8.0,6.0,1.0,1.0,0.0,1.0,User_88536
7.0,6.0,0.0,1.0,0.0,0.0,User_88537
7.0,5.0,1.0,1.0,0.0,1.0,User_88538
8.0,5.0,1.0,1.0,0.0,0.0,User_88539
6.0,6.0,1.0,1.0,0.0,1.0,User_88540
1.0,4.0,1.0,1.0,0.0,1.0,User_88541
6.0,4.0,1.0,1.0,0.0,0.0,User_88542
6.0,4.0,1.0,1.0,1.0,1.0,User_88543
7.0,5.0,1.0,1.0,0.0,1.0,User_88544
4.0,4.0,1.0,1.0,0.0,1.0,User_88545
6.0,1.0,0.0,1.0,0.0,0.0,User_88546
8.0,5.0,1.0,1.0,0.0,1.0,User_88547
7.0,6.0,1.0,0.0,0.0,0.0,User_88548
1.0,3.0,0.0,1.0,0.0,1.0,User_88549
1.0,3.0,1.0,0.0,0.0,0.0,User_88550
8.0,5.0,1.0,1.0,0.0,0.0,User_88551
3.0,4.0,0.0,0.0,0.0,0.0,User_88552
7.0,5.0,1.0,1.0,0.0,0.0,User_88553
2.0,6.0,1.0,1.0,0.0,1.0,User_88554
2.0,6.0,1.0,1.0,1.0,0.0,User_88555
7.0,4.0,1.0,1.0,0.0,1.0,User_88556
3.0,6.0,1.0,1.0,0.0,1.0,User_88557
7.0,4.0,1.0,1.0,0.0,0.0,User_88558
5.0,6.0,1.0,1.0,0.0,1.0,User_88559
3.0,4.0,0.0,1.0,0.0,1.0,User_88560
8.0,6.0,1.0,1.0,0.0,1.0,User_88561
2.0,4.0,1.0,0.0,0.0,0.0,User_88562
7.0,6.0,1.0,1.0,0.0,1.0,User_88563
8.0,5.0,1.0,1.0,0.0,1.0,User_88564
5.0,6.0,1.0,1.0,0.0,1.0,User_88565
7.0,6.0,1.0,1.0,0.0,1.0,User_88566
5.0,5.0,0.0,0.0,1.0,0.0,User_88567
8.0,6.0,1.0,1.0,0.0,0.0,User_88568
8.0,6.0,1.0,1.0,1.0,1.0,User_88569
4.0,4.0,0.0,0.0,0.0,1.0,User_88570
8.0,6.0,1.0,1.0,0.0,1.0,User_88571
6.0,4.0,1.0,1.0,0.0,1.0,User_88572
5.0,4.0,0.0,1.0,0.0,1.0,User_88573
1.0,3.0,0.0,1.0,0.0,0.0,User_88574
8.0,6.0,1.0,1.0,0.0,1.0,User_88575
8.0,6.0,1.0,1.0,0.0,0.0,User_88576
8.0,6.0,1.0,1.0,0.0,1.0,User_88577
8.0,6.0,1.0,1.0,0.0,0.0,User_88578
5.0,4.0,1.0,1.0,0.0,1.0,User_88579
5.0,5.0,0.0,1.0,0.0,1.0,User_88580
4.0,4.0,0.0,1.0,0.0,1.0,User_88581
1.0,2.0,0.0,1.0,0.0,1.0,User_88582
1.0,6.0,1.0,1.0,1.0,1.0,User_88583
6.0,5.0,1.0,1.0,0.0,1.0,User_88584
1.0,3.0,0.0,0.0,0.0,1.0,User_88585
